City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,year,month,day,day_of_week,is_weekend,quarter,aqi_lag_1,aqi_lag_7,aqi_rolling_7d,aqi_rolling_30d
Bengaluru,2015-09-26,14.95,1.98,17.22,10.16,2.68,1.46,9.51,157.0,Moderate,2015,9,26,5,1,3,139.0,144.0,95.28571428571429,97.83333333333333
Bengaluru,2015-09-27,27.29,10.46,20.53,18.34,2.26,1.7,12.01,155.0,Moderate,2015,9,27,6,1,3,157.0,64.0,108.28571428571429,100.9
Bengaluru,2015-09-28,19.98,21.66,30.35,31.94,2.0,1.69,18.48,94.0,Satisfactory,2015,9,28,0,0,3,155.0,51.0,114.42857142857143,98.23333333333333
Bengaluru,2015-09-29,31.36,5.95,33.02,21.34,2.09,1.72,20.18,100.0,Satisfactory,2015,9,29,1,0,3,94.0,82.0,117.0,97.53333333333333
Bengaluru,2015-09-30,35.5,6.74,31.34,21.07,2.71,1.3,14.05,117.0,Moderate,2015,9,30,2,0,3,100.0,85.0,121.57142857142857,98.36666666666666
Bengaluru,2015-10-01,26.25,4.82,30.71,19.52,1.95,1.45,12.61,136.0,Moderate,2015,10,1,3,0,4,117.0,89.0,128.28571428571428,100.2
Bengaluru,2015-10-02,22.3,3.85,26.84,17.13,1.82,4.18,30.46,96.0,Satisfactory,2015,10,2,4,0,4,136.0,139.0,122.14285714285714,101.96666666666667
Bengaluru,2015-10-03,13.97,2.64,19.24,11.96,1.67,1.6,18.98,101.0,Moderate,2015,10,3,5,1,4,96.0,157.0,114.14285714285714,103.6
Bengaluru,2015-10-04,9.63,3.75,16.51,11.21,2.21,1.37,12.67,128.0,Moderate,2015,10,4,6,1,4,101.0,155.0,110.28571428571429,105.46666666666667
Bengaluru,2015-10-05,28.7,6.17,23.13,16.54,1.96,2.64,10.81,92.0,Satisfactory,2015,10,5,0,0,4,128.0,94.0,110.0,106.1
Bengaluru,2015-10-06,35.04,6.66,19.67,15.11,1.7,4.52,15.74,98.0,Satisfactory,2015,10,6,1,0,4,92.0,100.0,109.71428571428571,102.43333333333334
Bengaluru,2015-10-07,15.82,3.63,19.92,12.95,1.63,5.29,11.29,102.0,Moderate,2015,10,7,2,0,4,98.0,117.0,107.57142857142857,99.86666666666666
Bengaluru,2015-10-08,12.14,5.05,19.19,13.76,1.21,8.55,12.96,69.0,Satisfactory,2015,10,8,3,0,4,102.0,136.0,98.0,99.06666666666666
Bengaluru,2015-10-09,14.44,5.96,20.31,15.2,1.54,7.68,14.01,54.0,Satisfactory,2015,10,9,4,0,4,69.0,96.0,92.0,98.86666666666666
Bengaluru,2015-10-10,12.01,6.16,21.36,15.75,2.66,7.04,10.22,101.0,Moderate,2015,10,10,5,1,4,54.0,101.0,92.0,100.06666666666666
Bengaluru,2015-10-11,10.02,4.91,19.3,13.76,3.38,2.26,9.49,110.0,Moderate,2015,10,11,6,1,4,101.0,128.0,89.42857142857143,101.73333333333333
Bengaluru,2015-10-12,17.14,7.37,27.34,19.63,1.72,2.61,8.84,54.0,Satisfactory,2015,10,12,0,0,4,110.0,92.0,84.0,97.96666666666667
Bengaluru,2015-10-13,25.65,10.14,38.97,27.72,1.62,2.54,9.81,77.0,Satisfactory,2015,10,13,1,0,4,54.0,98.0,81.0,95.83333333333333
Bengaluru,2015-10-14,31.78,11.48,58.6,38.5,2.5,2.57,11.44,144.0,Moderate,2015,10,14,2,0,4,77.0,102.0,87.0,94.8
Bengaluru,2015-10-15,46.63,7.75,71.63,43.26,1.47,3.74,11.97,90.0,Satisfactory,2015,10,15,3,0,4,144.0,69.0,90.0,96.43333333333334
Bengaluru,2015-10-16,49.23,13.62,51.64,35.97,2.12,3.23,11.33,98.0,Satisfactory,2015,10,16,4,0,4,90.0,54.0,96.28571428571429,97.0
Bengaluru,2015-10-17,40.76,5.27,33.93,21.32,6.11,2.15,13.38,173.0,Moderate,2015,10,17,5,1,4,98.0,101.0,106.57142857142857,101.03333333333333
Bengaluru,2015-10-18,31.18,6.97,37.25,21.57,3.03,2.36,8.33,140.0,Moderate,2015,10,18,6,1,4,173.0,110.0,110.85714285714286,104.66666666666667
Bengaluru,2015-10-19,42.02,8.97,27.41,19.27,1.5,2.71,6.43,76.0,Satisfactory,2015,10,19,0,0,4,140.0,54.0,114.0,102.4
Bengaluru,2015-10-20,43.32,4.93,22.4,19.72,3.91,3.1,13.06,164.0,Moderate,2015,10,20,1,0,4,76.0,77.0,126.42857142857143,105.73333333333333
Bengaluru,2015-10-21,42.64,2.42,21.57,19.75,1.14,2.14,14.4,88.0,Satisfactory,2015,10,21,2,0,4,164.0,144.0,118.42857142857143,106.96666666666667
Bengaluru,2015-10-22,55.94,1.96,24.25,21.45,1.31,2.76,33.92,97.0,Satisfactory,2015,10,22,3,0,4,88.0,90.0,119.42857142857143,107.46666666666667
Bengaluru,2015-10-23,51.0,3.37,28.3,26.07,1.12,2.37,42.29,110.0,Moderate,2015,10,23,4,0,4,97.0,98.0,121.14285714285714,108.3
Bengaluru,2015-10-24,45.13,1.73,26.15,22.27,1.06,2.4,41.37,89.0,Satisfactory,2015,10,24,5,1,4,110.0,173.0,109.14285714285714,108.3
Bengaluru,2015-10-25,38.26,1.74,20.74,17.48,0.915,2.05,43.11,81.0,Satisfactory,2015,10,25,6,1,4,89.0,140.0,100.71428571428571,106.36666666666666
Bengaluru,2015-10-26,47.1,3.11,26.73,23.93,1.19,2.27,32.67,74.0,Satisfactory,2015,10,26,0,0,4,81.0,76.0,100.42857142857143,103.6
Bengaluru,2015-10-27,42.92,3.55,32.0,27.82,8.22,3.72,32.4,157.0,Moderate,2015,10,27,1,0,4,74.0,164.0,99.42857142857143,103.66666666666667
Bengaluru,2015-10-28,36.44,4.58,24.21,24.3,1.18,1.53,26.35,95.0,Satisfactory,2015,10,28,2,0,4,157.0,88.0,100.42857142857143,103.7
Bengaluru,2015-10-29,29.17,6.15,22.68,22.27,1.15,1.37,15.59,70.0,Satisfactory,2015,10,29,3,0,4,95.0,97.0,96.57142857142857,102.7
Bengaluru,2015-10-30,31.78,3.59,15.26,14.53,3.63,1.55,17.27,110.0,Moderate,2015,10,30,4,0,4,70.0,110.0,96.57142857142857,102.46666666666667
Bengaluru,2015-10-31,25.77,1.83,23.3,16.35,2.63,3.37,14.45,191.0,Moderate,2015,10,31,5,1,4,110.0,89.0,111.14285714285714,104.3
Bengaluru,2015-11-01,29.89,2.14,15.14,9.02,1.13,2.62,11.56,49.0,Good,2015,11,1,6,1,4,191.0,81.0,106.57142857142857,102.73333333333333
Bengaluru,2015-11-02,28.56,6.9,18.2,14.16,1.36,2.51,12.65,54.0,Satisfactory,2015,11,2,0,0,4,49.0,74.0,103.71428571428571,101.16666666666667
Bengaluru,2015-11-03,31.05,8.92,20.58,16.89,1.34,2.79,11.62,58.0,Satisfactory,2015,11,3,1,0,4,54.0,157.0,89.57142857142857,98.83333333333333
Bengaluru,2015-11-04,43.1,4.09,12.07,8.88,3.56,2.44,19.13,65.0,Satisfactory,2015,11,4,2,0,4,58.0,95.0,85.28571428571429,97.93333333333334
Bengaluru,2015-11-05,30.36,8.04,17.33,14.75,1.24,2.74,10.93,70.0,Satisfactory,2015,11,5,3,0,4,65.0,70.0,85.28571428571429,97.0
Bengaluru,2015-11-06,37.22,3.66,13.89,9.7,1.21,2.01,8.07,67.0,Satisfactory,2015,11,6,4,0,4,70.0,110.0,79.14285714285714,95.83333333333333
Bengaluru,2015-11-07,31.44,3.03,15.85,10.27,1.22,1.94,17.98,60.0,Satisfactory,2015,11,7,5,1,4,67.0,191.0,60.42857142857143,95.53333333333333
Bengaluru,2015-11-08,31.4,1.92,15.33,8.96,0.915,1.77,23.72,56.0,Satisfactory,2015,11,8,6,1,4,60.0,49.0,61.42857142857143,95.6
Bengaluru,2015-11-09,34.92,0.87,10.21,5.52,0.915,1.72,32.86,59.0,Satisfactory,2015,11,9,0,0,4,56.0,54.0,62.142857142857146,94.2
Bengaluru,2015-11-10,12.63,1.46,6.81,4.75,1.48,2.05,41.66,51.0,Satisfactory,2015,11,10,1,0,4,59.0,58.0,61.142857142857146,92.23333333333333
Bengaluru,2015-11-11,48.94,3.47,8.59,6.93,1.07,2.62,23.3,49.0,Good,2015,11,11,2,0,4,51.0,65.0,58.857142857142854,92.06666666666666
Bengaluru,2015-11-12,63.69,5.05,8.2,7.38,1.82,2.27,18.98,146.0,Moderate,2015,11,12,3,0,4,49.0,70.0,69.71428571428571,94.36666666666666
Bengaluru,2015-11-13,28.22,5.8,21.5,21.78,2.09,2.69,34.32,61.0,Satisfactory,2015,11,13,4,0,4,146.0,67.0,68.85714285714286,91.6
Bengaluru,2015-11-14,42.42,7.25,29.94,31.78,1.56,2.23,31.35,130.0,Moderate,2015,11,14,5,1,4,61.0,60.0,78.85714285714286,92.93333333333334
Bengaluru,2015-11-15,42.23,2.83,18.86,16.26,1.64,2.16,34.8,99.0,Satisfactory,2015,11,15,6,1,4,130.0,56.0,85.0,92.96666666666667
Bengaluru,2015-11-16,16.03,3.81,18.34,18.74,1.61,2.31,35.48,91.0,Satisfactory,2015,11,16,0,0,4,99.0,59.0,89.57142857142857,90.23333333333333
Bengaluru,2015-11-17,30.97,4.89,16.2,20.54,1.6,2.49,30.46,116.0,Moderate,2015,11,17,1,0,4,91.0,51.0,98.85714285714286,89.43333333333334
Bengaluru,2015-11-18,19.32,4.57,15.47,18.77,1.99,2.75,30.46,126.0,Moderate,2015,11,18,2,0,4,116.0,49.0,109.85714285714286,91.1
Bengaluru,2015-11-19,21.99,7.08,16.44,19.51,1.73,2.95,9.98,103.0,Moderate,2015,11,19,3,0,4,126.0,146.0,103.71428571428571,89.06666666666666
Bengaluru,2015-11-20,13.89,6.84,12.14,15.35,1.72,2.5,4.56,74.0,Satisfactory,2015,11,20,4,0,4,103.0,61.0,105.57142857142857,88.6
Bengaluru,2015-11-21,16.06,4.57,13.13,16.2,0.94,3.12,30.46,66.0,Satisfactory,2015,11,21,5,1,4,74.0,130.0,96.42857142857143,87.56666666666666
Bengaluru,2015-11-22,16.97,3.07,10.57,12.6,0.83,2.6,30.46,61.0,Satisfactory,2015,11,22,6,1,4,66.0,99.0,91.0,85.93333333333334
Bengaluru,2015-11-23,19.66,6.47,16.37,20.87,1.35,2.83,4.09,75.0,Satisfactory,2015,11,23,0,0,4,61.0,91.0,88.71428571428571,85.46666666666667
Bengaluru,2015-11-24,20.35,7.76,20.64,24.75,1.36,2.59,7.77,85.0,Satisfactory,2015,11,24,1,0,4,75.0,116.0,84.28571428571429,85.6
Bengaluru,2015-11-25,34.39,8.38,28.8,32.28,2.48,3.76,14.63,141.0,Moderate,2015,11,25,2,0,4,85.0,126.0,86.42857142857143,87.83333333333333
Bengaluru,2015-11-26,43.91,11.74,29.33,32.78,1.52,3.44,14.8,90.0,Satisfactory,2015,11,26,3,0,4,141.0,103.0,84.57142857142857,85.6
Bengaluru,2015-11-27,44.14,7.05,26.64,27.06,2.18,4.3,25.57,126.0,Moderate,2015,11,27,4,0,4,90.0,74.0,92.0,86.63333333333334
Bengaluru,2015-11-28,44.94,8.47,28.1,29.37,2.3,4.7,29.1,147.0,Moderate,2015,11,28,5,1,4,126.0,66.0,103.57142857142857,89.2
Bengaluru,2015-11-29,29.35,5.72,21.21,21.4,1.55,4.55,29.03,87.0,Satisfactory,2015,11,29,6,1,4,147.0,61.0,107.28571428571429,88.43333333333334
Bengaluru,2015-11-30,15.34,8.46,22.22,24.6,1.13,4.45,8.84,56.0,Satisfactory,2015,11,30,0,0,4,87.0,75.0,104.57142857142857,83.93333333333334
Bengaluru,2015-12-01,14.18,12.9,25.86,27.06,1.63,5.14,9.89,88.0,Satisfactory,2015,12,1,1,0,4,56.0,85.0,105.0,85.23333333333333
Bengaluru,2015-12-02,13.36,8.24,24.04,17.46,1.7,11.07,8.15,67.0,Satisfactory,2015,12,2,2,0,4,88.0,141.0,94.42857142857143,85.66666666666667
Bengaluru,2015-12-03,19.86,11.73,33.56,26.85,1.47,8.32,9.51,74.0,Satisfactory,2015,12,3,3,0,4,67.0,90.0,92.14285714285714,86.2
Bengaluru,2015-12-04,28.35,13.06,32.95,24.78,2.03,6.08,21.38,105.0,Moderate,2015,12,4,4,0,4,74.0,126.0,89.14285714285714,87.53333333333333
Bengaluru,2015-12-05,25.04,9.79,33.02,22.96,1.72,5.43,26.44,103.0,Moderate,2015,12,5,5,1,4,105.0,147.0,82.85714285714286,88.63333333333334
Bengaluru,2015-12-06,29.12,2.8,25.17,13.66,0.915,3.1,43.98,54.0,Satisfactory,2015,12,6,6,1,4,103.0,87.0,78.14285714285714,88.2
Bengaluru,2015-12-07,41.16,10.04,34.42,23.91,1.88,5.24,27.26,65.0,Satisfactory,2015,12,7,0,0,4,54.0,56.0,79.42857142857143,88.36666666666666
Bengaluru,2015-12-08,46.33,17.24,44.41,34.36,1.81,5.81,19.1,102.0,Moderate,2015,12,8,1,0,4,65.0,88.0,81.42857142857143,89.9
Bengaluru,2015-12-09,48.01,16.65,39.78,31.61,1.84,4.86,6.32,94.0,Satisfactory,2015,12,9,2,0,4,102.0,67.0,85.28571428571429,91.06666666666666
Bengaluru,2015-12-10,35.48,25.04,35.58,35.53,1.92,5.27,3.36,86.0,Satisfactory,2015,12,10,3,0,4,94.0,74.0,87.0,92.23333333333333
Bengaluru,2015-12-11,32.95,23.41,41.05,36.25,2.07,5.94,2.3,89.0,Satisfactory,2015,12,11,4,0,4,86.0,105.0,84.71428571428571,93.56666666666666
Bengaluru,2015-12-12,50.19,18.73,57.62,31.41,1.78,5.34,2.33,99.0,Satisfactory,2015,12,12,5,1,4,89.0,103.0,84.14285714285714,92.0
Bengaluru,2015-12-13,34.57,15.68,42.88,37.39,1.68,4.79,2.16,92.0,Satisfactory,2015,12,13,6,1,4,99.0,54.0,89.57142857142857,93.03333333333333
Bengaluru,2015-12-14,52.06,13.51,27.66,21.45,1.33,4.38,1.87,85.0,Satisfactory,2015,12,14,0,0,4,92.0,65.0,92.42857142857143,91.53333333333333
Bengaluru,2015-12-15,39.67,5.93,22.28,13.92,1.44,2.72,1.83,83.0,Satisfactory,2015,12,15,1,0,4,85.0,102.0,89.71428571428571,91.0
Bengaluru,2015-12-16,50.47,4.71,37.1,20.85,1.93,3.65,6.68,92.0,Satisfactory,2015,12,16,2,0,4,83.0,94.0,89.42857142857143,91.03333333333333
Bengaluru,2015-12-17,41.04,10.15,40.72,26.28,1.55,5.21,17.03,95.0,Satisfactory,2015,12,17,3,0,4,92.0,86.0,90.71428571428571,90.33333333333333
Bengaluru,2015-12-18,56.62,24.29,57.36,45.46,2.67,6.99,17.28,103.0,Moderate,2015,12,18,4,0,4,95.0,89.0,92.71428571428571,89.56666666666666
Bengaluru,2015-12-19,42.57,20.49,49.4,39.15,2.08,5.34,17.37,105.0,Moderate,2015,12,19,5,1,4,103.0,99.0,93.57142857142857,89.63333333333334
Bengaluru,2015-12-20,60.44,17.24,43.97,33.82,1.44,5.29,20.05,97.0,Satisfactory,2015,12,20,6,1,4,105.0,92.0,94.28571428571429,90.4
Bengaluru,2015-12-21,48.4,18.51,53.53,39.72,1.18,5.5,21.95,102.0,Moderate,2015,12,21,0,0,4,97.0,85.0,96.71428571428571,91.6
Bengaluru,2015-12-22,49.54,22.95,65.66,49.45,1.32,5.61,20.0,104.0,Moderate,2015,12,22,1,0,4,102.0,83.0,99.71428571428571,93.03333333333333
Bengaluru,2015-12-23,49.42,20.35,55.38,42.2,1.62,5.47,24.06,96.0,Satisfactory,2015,12,23,2,0,4,104.0,92.0,100.28571428571429,93.73333333333333
Bengaluru,2015-12-24,61.58,20.86,56.16,42.26,1.29,5.38,36.04,114.0,Moderate,2015,12,24,3,0,4,96.0,95.0,103.0,94.7
Bengaluru,2015-12-25,68.48,17.96,51.22,37.33,1.25,5.66,40.78,110.0,Moderate,2015,12,25,4,0,4,114.0,103.0,104.0,93.66666666666667
Bengaluru,2015-12-26,57.15,15.88,42.79,31.61,1.2,5.44,41.39,109.0,Moderate,2015,12,26,5,1,4,110.0,105.0,104.57142857142857,94.3
Bengaluru,2015-12-27,76.35,16.45,42.69,31.61,1.54,5.71,59.62,115.0,Moderate,2015,12,27,6,1,4,109.0,97.0,107.14285714285714,93.93333333333334
Bengaluru,2015-12-28,85.66,22.68,56.3,42.44,1.77,6.01,59.5,149.0,Moderate,2015,12,28,0,0,4,115.0,102.0,113.85714285714286,94.0
Bengaluru,2015-12-29,49.06,20.76,54.12,40.51,1.58,6.39,31.55,122.0,Moderate,2015,12,29,1,0,4,149.0,104.0,116.42857142857143,95.16666666666667
Bengaluru,2015-12-30,48.16,22.45,59.75,44.59,0.85,6.94,31.0,91.0,Satisfactory,2015,12,30,2,0,4,122.0,96.0,115.71428571428571,96.33333333333333
Bengaluru,2015-12-31,71.06,20.87,61.97,44.85,1.49,7.22,36.94,131.0,Moderate,2015,12,31,3,0,4,91.0,114.0,118.14285714285714,97.76666666666667
Bengaluru,2016-01-01,56.4,13.8,51.73,34.31,0.69,7.44,55.96,101.0,Moderate,2016,1,1,4,0,1,131.0,110.0,116.85714285714286,98.9
Bengaluru,2016-01-02,53.69,26.49,73.09,54.77,0.76,8.67,34.06,92.0,Satisfactory,2016,1,2,5,1,1,101.0,109.0,114.42857142857143,99.5
Bengaluru,2016-01-03,62.35,24.56,77.77,55.6,0.96,9.1,47.62,108.0,Moderate,2016,1,3,6,1,1,92.0,115.0,113.42857142857143,99.6
Bengaluru,2016-01-04,64.96,18.56,77.07,50.81,0.89,8.87,50.62,109.0,Moderate,2016,1,4,0,0,1,108.0,149.0,107.71428571428571,99.8
Bengaluru,2016-01-05,70.15,23.56,79.43,56.05,0.85,9.41,36.94,114.0,Moderate,2016,1,5,1,0,1,109.0,122.0,106.57142857142857,101.8
Bengaluru,2016-01-06,68.22,29.68,68.5,55.38,0.93,14.23,45.98,121.0,Moderate,2016,1,6,2,0,1,114.0,91.0,110.85714285714286,103.66666666666667
Bengaluru,2016-01-07,68.74,42.37,53.25,58.6,0.79,23.65,23.19,116.0,Moderate,2016,1,7,3,0,1,121.0,131.0,108.71428571428571,104.13333333333334
Bengaluru,2016-01-08,67.9,46.57,51.09,60.65,0.66,14.17,8.59,117.0,Moderate,2016,1,8,4,0,1,116.0,101.0,111.0,104.9
Bengaluru,2016-01-09,79.8,57.18,64.04,86.73,0.79,14.65,10.66,143.0,Moderate,2016,1,9,5,1,1,117.0,92.0,118.28571428571429,106.8
Bengaluru,2016-01-10,76.18,38.5,46.46,52.1,0.8,15.02,14.39,168.0,Moderate,2016,1,10,6,1,1,143.0,108.0,126.85714285714286,109.43333333333334
Bengaluru,2016-01-11,61.48,23.76,39.43,62.48,0.78,11.53,19.51,122.0,Moderate,2016,1,11,0,0,1,168.0,109.0,128.71428571428572,110.2
Bengaluru,2016-01-12,73.5,9.37,39.55,27.55,1.3,4.65,21.45,122.0,Moderate,2016,1,12,1,0,1,122.0,114.0,129.85714285714286,111.2
Bengaluru,2016-01-13,70.78,11.43,55.91,37.72,1.02,10.59,24.48,146.0,Moderate,2016,1,13,2,0,1,122.0,121.0,133.42857142857142,113.23333333333333
Bengaluru,2016-01-14,75.01,16.92,70.58,49.75,0.84,13.99,22.94,152.0,Moderate,2016,1,14,3,0,1,146.0,116.0,138.57142857142858,115.53333333333333
Bengaluru,2016-01-15,42.84,11.69,50.76,34.73,0.78,17.8,25.71,119.0,Moderate,2016,1,15,4,0,1,152.0,117.0,138.85714285714286,116.43333333333334
Bengaluru,2016-01-16,77.23,35.73,83.2,94.37,1.02,15.22,22.72,130.0,Moderate,2016,1,16,5,1,1,119.0,143.0,137.0,117.6
Bengaluru,2016-01-17,68.98,86.51,110.24,147.06,0.78,14.5,17.73,253.0,Poor,2016,1,17,6,1,1,130.0,168.0,149.14285714285714,122.6
Bengaluru,2016-01-18,73.89,95.19,77.38,110.35,0.97,18.94,20.92,219.0,Poor,2016,1,18,0,0,1,253.0,122.0,163.0,126.4
Bengaluru,2016-01-19,75.45,44.25,72.62,71.08,0.98,24.0,23.09,146.0,Moderate,2016,1,19,1,0,1,219.0,122.0,166.42857142857142,128.03333333333333
Bengaluru,2016-01-20,78.07,43.53,45.06,55.6,0.97,24.02,17.64,170.0,Moderate,2016,1,20,2,0,1,146.0,146.0,169.85714285714286,130.3
Bengaluru,2016-01-21,53.45,44.68,34.63,50.76,0.93,18.54,20.57,117.0,Moderate,2016,1,21,3,0,1,170.0,152.0,164.85714285714286,130.73333333333332
Bengaluru,2016-01-22,63.58,48.29,41.69,57.18,1.15,13.94,22.0,113.0,Moderate,2016,1,22,4,0,1,117.0,119.0,164.0,131.3
Bengaluru,2016-01-23,57.91,33.73,29.72,40.25,1.08,11.77,11.02,146.0,Moderate,2016,1,23,5,1,1,113.0,130.0,166.28571428571428,132.36666666666667
Bengaluru,2016-01-24,41.36,24.11,35.97,35.05,0.99,5.66,15.4,102.0,Moderate,2016,1,24,6,1,1,146.0,253.0,144.71428571428572,132.1
Bengaluru,2016-01-25,51.7,15.35,51.13,35.03,1.23,7.78,18.12,98.0,Satisfactory,2016,1,25,0,0,1,102.0,219.0,127.42857142857143,131.73333333333332
Bengaluru,2016-01-26,54.34,7.72,45.69,28.2,1.04,8.68,26.95,104.0,Moderate,2016,1,26,1,0,1,98.0,146.0,121.42857142857143,131.36666666666667
Bengaluru,2016-01-27,54.33,14.67,41.42,32.76,1.05,8.73,17.6,91.0,Satisfactory,2016,1,27,2,0,1,104.0,170.0,110.14285714285714,129.43333333333334
Bengaluru,2016-01-28,84.84,20.32,36.42,34.42,1.16,2.96,17.21,118.0,Moderate,2016,1,28,3,0,1,91.0,117.0,110.28571428571429,129.3
Bengaluru,2016-01-29,87.02,7.3,36.39,23.82,1.12,3.02,26.32,175.0,Moderate,2016,1,29,4,0,1,118.0,113.0,119.14285714285714,132.1
Bengaluru,2016-01-30,71.42,8.62,37.09,25.13,1.21,4.28,23.31,149.0,Moderate,2016,1,30,5,1,1,175.0,146.0,119.57142857142857,132.7
Bengaluru,2016-01-31,119.16,15.82,48.59,36.49,1.32,6.07,23.3,183.0,Moderate,2016,1,31,6,1,1,149.0,102.0,131.14285714285714,135.43333333333334
Bengaluru,2016-02-01,84.45,15.81,55.88,40.35,1.85,6.34,17.17,184.0,Moderate,2016,2,1,0,0,1,183.0,98.0,143.42857142857142,138.5
Bengaluru,2016-02-02,76.8,17.4,55.92,41.2,1.39,5.9,15.86,156.0,Moderate,2016,2,2,1,0,1,184.0,104.0,150.85714285714286,140.1
Bengaluru,2016-02-03,75.57,13.74,62.78,41.28,1.9,5.54,25.77,153.0,Moderate,2016,2,3,2,0,1,156.0,91.0,159.71428571428572,141.56666666666666
Bengaluru,2016-02-04,74.6,10.79,49.76,32.57,1.6,5.13,28.21,141.0,Moderate,2016,2,4,3,0,1,153.0,118.0,163.0,142.46666666666667
Bengaluru,2016-02-05,72.11,9.3,49.34,31.63,1.37,4.07,31.13,139.0,Moderate,2016,2,5,4,0,1,141.0,175.0,157.85714285714286,143.06666666666666
Bengaluru,2016-02-06,63.42,5.2,45.84,25.16,1.81,3.74,32.4,154.0,Moderate,2016,2,6,5,1,1,139.0,149.0,158.57142857142858,144.33333333333334
Bengaluru,2016-02-07,82.78,4.31,84.52,35.82,3.28,2.76,37.66,199.0,Moderate,2016,2,7,6,1,1,154.0,183.0,160.85714285714286,147.06666666666666
Bengaluru,2016-02-08,75.98,3.23,46.99,21.56,1.59,3.49,31.18,182.0,Moderate,2016,2,8,0,0,1,199.0,184.0,160.57142857142858,148.36666666666667
Bengaluru,2016-02-09,85.33,6.7,59.41,30.85,2.19,9.71,35.63,175.0,Moderate,2016,2,9,1,0,1,182.0,156.0,163.28571428571428,148.6
Bengaluru,2016-02-10,84.32,5.88,46.66,26.54,2.2,14.25,49.77,191.0,Moderate,2016,2,10,2,0,1,175.0,153.0,168.71428571428572,150.9
Bengaluru,2016-02-11,91.95,5.85,45.44,25.01,2.06,23.66,58.94,203.0,Poor,2016,2,11,3,0,1,191.0,141.0,177.57142857142858,153.6
Bengaluru,2016-02-12,83.66,6.15,49.77,26.13,1.7,5.25,67.3,154.0,Moderate,2016,2,12,4,0,1,203.0,139.0,179.71428571428572,153.86666666666667
Bengaluru,2016-02-13,85.96,8.34,56.54,33.17,1.69,4.73,63.27,160.0,Moderate,2016,2,13,5,1,1,154.0,154.0,180.57142857142858,154.13333333333333
Bengaluru,2016-02-14,62.08,20.4,43.41,39.5,1.46,3.14,57.1,136.0,Moderate,2016,2,14,6,1,1,160.0,199.0,171.57142857142858,154.7
Bengaluru,2016-02-15,56.57,10.84,35.08,33.68,1.73,4.27,37.83,107.0,Moderate,2016,2,15,0,0,1,136.0,182.0,160.85714285714286,153.93333333333334
Bengaluru,2016-02-16,42.58,9.51,23.5,19.24,1.51,3.45,31.32,88.0,Satisfactory,2016,2,16,1,0,1,107.0,175.0,148.42857142857142,148.43333333333334
Bengaluru,2016-02-17,49.6,9.96,24.34,19.72,1.66,4.46,25.02,105.0,Moderate,2016,2,17,2,0,1,88.0,191.0,136.14285714285714,144.63333333333333
Bengaluru,2016-02-18,54.56,10.56,19.86,17.74,1.51,4.12,29.33,111.0,Moderate,2016,2,18,3,0,1,105.0,203.0,123.0,143.46666666666667
Bengaluru,2016-02-19,44.26,10.47,26.16,20.93,1.51,3.9,42.53,117.0,Moderate,2016,2,19,4,0,1,111.0,154.0,117.71428571428571,141.7
Bengaluru,2016-02-20,53.12,9.46,30.94,22.89,1.47,3.2,36.37,113.0,Moderate,2016,2,20,5,1,1,117.0,160.0,111.0,141.56666666666666
Bengaluru,2016-02-21,57.32,10.18,34.98,25.44,1.45,2.88,49.63,115.0,Moderate,2016,2,21,6,1,1,113.0,136.0,108.0,141.63333333333333
Bengaluru,2016-02-22,90.07,7.72,32.23,22.31,1.57,3.26,38.32,145.0,Moderate,2016,2,22,0,0,1,115.0,107.0,113.42857142857143,141.6
Bengaluru,2016-02-23,134.69,4.88,32.14,20.48,1.12,2.99,42.23,177.0,Moderate,2016,2,23,1,0,1,145.0,88.0,126.14285714285714,144.1
Bengaluru,2016-02-24,110.05,11.92,38.67,25.42,0.94,4.85,59.43,198.0,Moderate,2016,2,24,2,0,1,177.0,105.0,139.42857142857142,147.43333333333334
Bengaluru,2016-02-25,66.98,9.08,37.3,25.34,0.73,6.91,64.9,165.0,Moderate,2016,2,25,3,0,1,198.0,111.0,147.14285714285714,149.46666666666667
Bengaluru,2016-02-26,51.96,10.53,28.51,22.43,0.94,5.29,37.26,124.0,Moderate,2016,2,26,4,0,1,165.0,117.0,148.14285714285714,150.56666666666666
Bengaluru,2016-02-27,36.28,12.77,41.88,27.18,0.81,3.09,30.33,88.0,Satisfactory,2016,2,27,5,1,1,124.0,113.0,144.57142857142858,149.56666666666666
Bengaluru,2016-02-28,35.63,12.59,47.36,24.09,0.79,3.52,29.08,88.0,Satisfactory,2016,2,28,6,1,1,88.0,115.0,140.71428571428572,146.66666666666666
Bengaluru,2016-02-29,41.64,11.73,30.64,23.56,1.01,3.16,39.28,105.0,Moderate,2016,2,29,0,0,1,88.0,145.0,135.0,145.2
Bengaluru,2016-03-01,39.21,42.33,42.55,51.48,0.84,3.5,37.68,118.0,Moderate,2016,3,1,1,0,1,105.0,177.0,126.57142857142857,143.03333333333333
Bengaluru,2016-03-02,42.17,19.36,33.44,29.43,0.56,2.24,31.99,132.0,Moderate,2016,3,2,2,0,1,118.0,198.0,117.14285714285714,141.3
Bengaluru,2016-03-03,54.91,6.3,31.09,18.25,0.58,1.91,49.42,121.0,Moderate,2016,3,3,3,0,1,132.0,165.0,110.85714285714286,140.13333333333333
